CustomerID|NameStyle|Title|FirstName|MiddleName|LastName|Suffix|CompanyName|SalesPerson|EmailAddress|Phone|rowguid
29941|0|Ms.|Jolie|NULL|Lenehan|NULL|Exhibition Showroom|adventure-works\jae0|jolie0@adventure-works.com|1 (11) 500 555-0126|580D71E8-A211-4876-9C03-8EDC7D65F050
29942|0|Mr.|Roger|NULL|Lengel|NULL|Authorized Bike Sales and Rental|adventure-works\pamela0|roger1@adventure-works.com|947-555-0143|E5CE6BE8-E780-4358-B521-8E4878B2AF04
29943|0|NULL|A.|Francesca|Leonetti|NULL|Two-Seater Bikes|adventure-works\jillian0|a0@adventure-works.com|645-555-0193|49E6F552-FB89-4F3B-AE4D-37D9493415D3
29944|0|Ms.|Bonnie|B.|Lepro|NULL|More Bikes!|adventure-works\linda3|bonnie2@adventure-works.com|354-555-0130|881137FC-AE6A-4FBD-B71A-4AF9C2F65914
29946|0|Ms.|Linda|NULL|Leste|NULL|National Manufacturing|adventure-works\garrett1|linda7@adventure-works.com|493-555-0134|A578DDDD-4CAC-4D51-B60B-0C2F3B11AB13
29948|0|Ms.|Elsie|L.|Lewin|NULL|Town Industries|adventure-works\jillian0|elsie0@adventure-works.com|803-555-0116|4BF3D7ED-265D-4058-B516-134083182BDB
29949|0|Mr.|George|Z.|Li|NULL|Security Racks and Locks Wholesalers|adventure-works\shu0|george3@adventure-works.com|699-555-0183|67582572-8246-4544-A083-502A1EEF1FA0
29950|0|Mr.|Yale|NULL|Li|NULL|Rapid Bikes|adventure-works\josé1|yale0@adventure-works.com|316-555-0138|0631F720-A96D-4505-A07C-11A954A67F6B
29952|0|Ms.|Yuhong|NULL|Li|NULL|Nearby Sporting Goods|adventure-works\jae0|yuhong1@adventure-works.com|1 (11) 500 555-0176|2675B45B-5DB9-4118-AD66-D09806903C25
29953|0|Mr.|Joseph|M.|Lique|NULL|Front Sporting Goods|adventure-works\pamela0|joseph2@adventure-works.com|119-555-0195|7C6C2B33-FAA3-493C-8A74-21DF759833A9
29954|0|Mr.|Paulo|H.|Lisboa|NULL|Elite Bikes|adventure-works\jillian0|paulo0@adventure-works.com|380-555-0116|D0E449EF-513F-4264-B2A6-25D67CADFEB6
29955|0|Mr.|David|J.|Liu|NULL|Catalog Store|adventure-works\michael9|david20@adventure-works.com|440-555-0132|B8A33E4F-4519-45E1-BCEA-25DC890B2387
29956|0|NULL|Jinghao|NULL|Liu|NULL|Chic Department Stores|adventure-works\jillian0|jinghao1@adventure-works.com|928-555-0116|8D4EFA1A-BF3A-49A8-BE7B-A53FF3E9CB52
29957|0|Mr.|Kevin|NULL|Liu|NULL|Eastside Department Store|adventure-works\linda3|kevin5@adventure-works.com|926-555-0164|E115475E-25DA-4139-8256-934F48C8453D
29959|0|Mr.|Todd|R.|Logan|NULL|Cycle Merchants|adventure-works\garrett1|todd0@adventure-works.com|783-555-0110|8CAC7BF4-D851-49F6-AFC1-E7BDC398BE26
29962|0|Ms.|Sharon|J.|Looney|NULL|Fitness Hotel|adventure-works\jillian0|sharon2@adventure-works.com|377-555-0132|A9627A12-C4EC-4C3E-B611-4B6EADCE91C4
29964|0|Ms.|Anita|R.|Lucerne|NULL|Grand Industries|adventure-works\garrett1|anita0@adventure-works.com|164-555-0118|0616FFA0-9986-40CE-9FED-1ECBF7DEB9F0
29967|0|Ms.|Judy|R.|Lundahl|NULL|Leading Sales & Repair|adventure-works\jillian0|judy1@adventure-works.com|260-555-0130|C8DBB680-FAEA-4732-8DB2-CD6AD1B5226A
29969|0|Mr.|Robert|P.|Lyeba|NULL|Tandem Sales and Service|adventure-works\garrett1|robert8@adventure-works.com|631-555-0155|FAC812B2-C8B4-42FE-8641-F753856806B4
29971|0|Mr.|Robert|NULL|Lyon|NULL|Reliable Retail Center|adventure-works\garrett1|robert9@adventure-works.com|666-555-0143|B60C30F0-35AE-4892-9825-426D28DB59EA
29973|0|Ms.|Denise|R.|Maccietto|NULL|Friendly Bike Shop|adventure-works\michael9|denise1@adventure-works.com|537-555-0190|A83DCD3C-D7DE-47D4-AB2E-F14062E50A2E
29974|0|Mr.|Scott|NULL|MacDonald|NULL|Yellow Bicycle Company|adventure-works\jillian0|scott7@adventure-works.com|470-555-0171|14036D92-CE29-4270-9C7C-51C8B443DD30
29975|0|Mr.|Walter|J.|Mays|Sr.|Sports Products Store|adventure-works\linda3|walter1@adventure-works.com|245-555-0191|77083660-DDC4-4F13-877D-9E49E0854079
29978|0|Mr.|Ajay|NULL|Manchepalli|NULL|Shipping Specialists|adventure-works\jae0|ajay0@adventure-works.com|1 (11) 500 555-0174|B6EF4AC3-0E63-4FB2-B284-E48B8CD64C73
29980|0|Mr.|Tomas|M.|Manzanares|II|Authentic Sales and Service|adventure-works\jae0|tomas0@adventure-works.com|1 (11) 500 555-0178|BFFDC3C2-C552-4F0E-AC58-F7FE76B9E854
29981|0|Ms.|Kathy|R.|Marcovecchio|NULL|Official Parts Shop|adventure-works\pamela0|kathy0@adventure-works.com|942-555-0141|E55500BB-3B2F-4082-9624-AB085BF73FE8
29982|0|Ms.|Melissa|R.|Marple|NULL|Discount Tours|adventure-works\shu0|melissa0@adventure-works.com|685-555-0117|DA27541E-8F63-451D-8E58-EF11A02520A0
29983|0|Ms.|Cecelia|L.|Marshall|NULL|Tire Exchange|adventure-works\josé1|cecelia0@adventure-works.com|394-555-0168|505C5789-F6A6-47C2-A700-E4F2506862EC
29985|0|Ms.|Linda|NULL|Martin|NULL|Oils and Fluids Warehouse|adventure-works\jae0|linda8@adventure-works.com|1 (11) 500 555-0137|6C448FEE-B174-4E20-8DE0-7FF7F7F076DE
29987|0|Mr.|Frank|NULL|Mart¡nez|NULL|Rally Master Company Inc|adventure-works\shu0|frank5@adventure-works.com|171-555-0147|7CB529E5-6532-4BB3-B38F-971C2E820A80
29988|0|Mr.|Steve|NULL|Masters|NULL|Professional Cyclists|adventure-works\josé1|steve2@adventure-works.com|154-555-0115|AD1F9AE6-49EA-45F8-8C72-9CF84183FA9B
29990|0|Ms.|Jennifer|J.|Maxham|NULL|Exclusive Bicycle Mart|adventure-works\jae0|jennifer1@adventure-works.com|1 (11) 500 555-0175|647BF848-E9FC-4CCD-ACB1-FF0EA9653B53
29991|0|Mr.|Chris|NULL|Maxwell|NULL|City Manufacturing|adventure-works\pamela0|chris6@adventure-works.com|642-555-0187|EC942FE9-2F5B-4B5D-A289-A061D6C4B873
29992|0|Ms.|Sandra|B.|Maynard|NULL|Bike Dealers Association|adventure-works\shu0|sandra4@adventure-works.com|993-555-0179|4C8D76ED-B55A-4DFF-B7C9-F6AA5AD83CBF
29994|0|Ms.|Robin|M.|McGuigan|NULL|Health Spa, Limited|adventure-works\josé1|robin0@adventure-works.com|431-555-0153|2AA52DC6-2AE5-4729-9620-2D58100D2C6A
29997|0|Ms.|Lola|M.|McCarthy|NULL|Closeout Boutique|adventure-works\david8|lola0@adventure-works.com|173-555-0151|DDBC698B-E010-4CF0-8DF6-E7062A29D4EA
29998|0|Ms.|Jane|A.|McCarty|NULL|Bicycle Merchandise Warehouse|adventure-works\shu0|jane3@adventure-works.com|529-555-0195|511DF11A-B292-461D-B6CA-8991747096C2
30000|0|Mr.|James|L.|McCoy|II|Leather Seat Factory|adventure-works\josé1|james12@adventure-works.com|191-555-0151|F979676F-80E7-4445-B894-CE8CEA7EA5E2
30003|0|Ms.|Yvonne|NULL|McKay|NULL|Practical Bike Supply Company|adventure-works\jillian0|yvonne1@adventure-works.com|623-555-0144|A6FE5230-AFE5-4633-AD8B-84176A335960
30004|0|Ms.|Nkenge|NULL|McLin|NULL|Some Discount Store|adventure-works\pamela0|nkenge0@adventure-works.com|158-555-0123|927B8F21-1238-41AE-99BE-193B64D6ED39
30005|0|Ms.|Nancy|A.|McPhearson|NULL|Variety Cycling|adventure-works\jae0|nancy3@adventure-works.com|1 (11) 500 555-0195|0DF0ACF0-6D9C-4180-8577-46DB866C46C3
30007|0|Ms.|Raquel|NULL|Mello|NULL|Remote Bicycle Specialists|adventure-works\josé1|raquel0@adventure-works.com|723-555-0124|326589DF-6F6C-4F62-8332-554288779009
30008|0|Mr.|R. Morgan|L.|Mendoza|NULL|Friendly Neighborhood Bikes|adventure-works\jillian0|rmorgan0@adventure-works.com|963-555-0146|1E4996B9-004D-48AF-AB2E-F34064DDB2E1
30010|0|Mr.|Stephen|A.|Mew|NULL|Recommended Bicycles|adventure-works\garrett1|stephen4@adventure-works.com|399-555-0114|38814541-7E2A-4A6A-911F-5ED76DD0E481
30012|0|Ms.|Helen|M.|Meyer|NULL|Alpine Ski House|adventure-works\linda3|helen2@adventure-works.com|519-555-0112|6EEE2E6B-C439-4D87-AD95-25EECFB1672C
30016|0|Mr.|Thomas|R.|Michaels|NULL|Seats and Saddles Company|adventure-works\garrett1|thomas2@adventure-works.com|162-555-0174|009F9CFC-23A3-4B66-92BE-BACCE90985DC
30018|0|Ms.|Virginia|L.|Miller|NULL|All Cycle Shop|adventure-works\pamela0|virginia0@adventure-works.com|918-555-0127|84FC26A4-3A90-4CB9-A04D-BE85E95C1ACF
30019|0|Mr.|Matthew|J.|Miller|NULL|Tachometers and Accessories|adventure-works\jae0|matthew5@adventure-works.com|1 (11) 500 555-0176|226D328B-23D4-4215-B9C4-3DA08F2E68DB
30021|0|Mr.|Ben|NULL|Miller|NULL|Low Price Cycles|adventure-works\josé1|ben1@adventure-works.com|207-555-0167|1E32FA7F-E67B-4C0B-A58F-182B7D9560FE
30022|0|Mr.|Dylan|NULL|Miller|NULL|Metropolitan Manufacturing|adventure-works\shu0|dylan1@adventure-works.com|140-555-0192|1AA7F7B6-5A35-463C-B744-E9F8955901E3
30023|0|Mr.|Frank|NULL|Miller|NULL|Orange Bicycle Company|adventure-works\jillian0|frank6@adventure-works.com|118-555-0184|0EB59B8A-807F-4596-AF6B-4D73AB4D0C75
30024|0|Ms.|Neva|M.|Mitchell|NULL|Riding Associates|adventure-works\pamela0|neva0@adventure-works.com|992-555-0134|CBF5C8D9-5718-4B1B-A066-19CDC432F4A8
30025|0|Ms.|Linda|NULL|Mitchell|NULL|Essential Bike Works|adventure-works\jae0|linda9@adventure-works.com|1 (11) 500 555-0182|838ACD04-5B60-459C-88CC-EF5D1D696E05
30027|0|Mr.|Joseph|P.|Mitzner|Jr.|Engineered Bike Systems|adventure-works\shu0|joseph4@adventure-works.com|129-555-0164|029C27B5-72E5-4024-A5FA-53BDB42B98BC
30028|0|Ms.|Laura|C.|Steele|NULL|Professional Containers and Packaging Co.|adventure-works\shu0|laura3@adventure-works.com|741-555-0173|D2C24D1F-C84B-4D96-82B9-66B729B3F1DD
30029|0|Ms.|Shanay|B.|Steelman|NULL|One Bike Company|adventure-works\josé1|shanay0@adventure-works.com|797-555-0118|8330F126-BD54-4F8C-9C16-FAB34B7CA54E
30030|0|Mr.|Stefano|NULL|Stefani|NULL|Cycling Goods|adventure-works\jae0|stefano0@adventure-works.com|1 (11) 500 555-0115|7F98308D-CDBC-4143-A080-1C10053E1054
30031|0|Mr.|Alan|NULL|Steiner|NULL|Cycle Clearance|adventure-works\pamela0|alan4@adventure-works.com|792-555-0194|8979685D-B1DF-450A-A296-423F1E2B1056
30032|0|Mr.|Derik|NULL|Stenerson|NULL|Black Bicycle Company|adventure-works\jillian0|derik0@adventure-works.com|441-555-0144|2C8B69DF-E0B4-41F8-964E-7B0CD40B6BC8
30033|0|Mr.|Vassar|J.|Stern|NULL|Transport Bikes|adventure-works\shu0|vassar0@adventure-works.com|328-555-0123|66193607-693C-4073-BE28-78E3892141A2
30034|0|Ms.|Wathalee|R.|Steuber|NULL|Sellers of Cycles|adventure-works\pamela0|wathalee0@adventure-works.com|517-555-0120|5C37794C-6CE1-4C0E-A4E0-D616E6986B51
30035|0|Ms.|Alice|M.|Steiner|NULL|Maintenance and Repair for Bicycles|adventure-works\jillian0|alice4@adventure-works.com|355-555-0180|E8796105-7273-4288-A7F4-6A0EC7092B9B
30036|0|Ms.|Liza Marie|N.|Stevens|NULL|Fitness Department Stores|adventure-works\shu0|lizamarie0@adventure-works.com|366-555-0110|F98903D8-A633-4004-AD3B-C7EF0845616B
30037|0|Mr.|Jim|NULL|Stewart|NULL|Famous Bike Shop|adventure-works\garrett1|jim5@adventure-works.com|226-555-0110|F1141256-0A49-42D0-AF3D-5D3E0FE6C05E
30039|0|Mr.|Robert|B.|Stotka|NULL|Gift and Toy Store|adventure-works\jillian0|robert12@adventure-works.com|493-555-0185|4FF665F4-4CBF-42FF-AEDE-F0F73775B094
30040|0|Ms.|Kayla|M.|Stotler|NULL|Major Sporting Goods|adventure-works\linda3|kayla0@adventure-works.com|315-555-0131|E6D036B6-1FAA-44C9-8AEC-6C9433BEBAB3
30042|0|Ms.|Ruby Sue|R.|Styles|NULL|Major Cycling|adventure-works\josé1|rubysue0@adventure-works.com|512-555-0122|A2B42E44-F4A3-4832-98F5-76BC1B928CF8
30044|0|Mr.|Gary|J.|Suess|NULL|Downhill Bicycle Specialists|adventure-works\jae0|gary5@adventure-works.com|1 (11) 500 555-0199|BA59C532-D2BA-4613-837F-893022F6E155
30045|0|Ms.|Ruth|J.|Suffin|NULL|Bike Experts|adventure-works\pamela0|ruth2@adventure-works.com|924-555-0195|4C70024F-CAF8-4349-9E00-435661769812
30046|0|Ms.|Elizabeth|J.|Sullivan|NULL|Extraordinary Bike Works|adventure-works\jillian0|elizabeth4@adventure-works.com|306-555-0112|C84E8115-5454-4FF6-A6F6-5342A4A01B6C
30047|0|Mr.|Michael|NULL|Sullivan|NULL|Valley Bicycle Distributors|adventure-works\shu0|michael24@adventure-works.com|323-555-0113|BE9B7B8E-80AC-4DDD-A35B-4D70E3631AA2
30048|0|Ms.|Marcia|J.|Sultan|NULL|Top Sports Supply|adventure-works\josé1|marcia0@adventure-works.com|613-555-0116|435C6A1B-180C-4E92-96AA-6E8CB6C769CD
30050|0|Mr.|Krishna|NULL|Sunkammurali|NULL|Metropolitan Bicycle Supply|adventure-works\jae0|krishna1@adventure-works.com|1 (11) 500 555-0177|2492E57F-C37B-4AEB-A038-C3F897111232
30051|0|Mr.|Brad|NULL|Sutton|NULL|Honest Repair Service|adventure-works\pamela0|brad0@adventure-works.com|688-555-0115|CBA8A194-7D3A-45DF-ADDA-4A4B6C8FCC95
30052|0|Mr.|Abraham|L.|Swearengin|NULL|Wheel Gallery|adventure-works\shu0|abraham0@adventure-works.com|926-555-0136|C8C9C968-F0C6-44B1-9D44-7E0AA9D39260
30053|0|Ms.|Katherine|K.|Swan|NULL|Top Bike Market|adventure-works\garrett1|katherine1@adventure-works.com|421-555-0192|6ED7E1B6-3749-485C-BFED-92AE1CA427B3
30055|0|Ms.|Julie|NULL|Taft-Rider|NULL|Bicycle Lines Distributors|adventure-works\jillian0|julie1@adventure-works.com|145-555-0194|D075A674-CAC6-482E-BF78-5093DDBB23E7
30056|0|Mr.|Clarence|R.|Tatman|NULL|Sparkling Paint and Finishes|adventure-works\linda3|clarence0@adventure-works.com|787-555-0128|89324B36-4A2E-470C-823A-93D3C1E6F3B0
30058|0|Mr.|Mike|M.|Taylor|NULL|Plastic Parts Company|adventure-works\garrett1|mike6@adventure-works.com|204-555-0189|0C873F42-B527-4A71-A793-5B20F566E1D0
30061|0|Mr.|Chad|J.|Tedford|NULL|Big Cycle Mall|adventure-works\jillian0|chad1@adventure-works.com|588-555-0128|6D42EC9D-BBDC-4CEE-AF72-306A3BD800C2
30063|0|Ms.|Vanessa|J.|Tench|NULL|Eighth Bike Store|adventure-works\shu0|vanessa0@adventure-works.com|785-555-0163|2A6FC73A-ECAF-4E0C-BE76-16C011A6E27D
30064|0|Ms.|Judy|J.|Thames|NULL|Demand Distributors|adventure-works\david8|judy3@adventure-works.com|799-555-0118|14E2DDF8-D5FA-4BEB-A103-75BBF747F14D
30067|0|Ms.|Phyllis|A.|Thomas|NULL|Red Bicycle Company|adventure-works\josé1|phyllis2@adventure-works.com|667-555-0112|67FCFC2C-8E14-45E7-B72D-2D4D7558C454
30069|0|Mr.|Donald|M.|Thompson|NULL|Trendy Department Stores|adventure-works\shu0|donald1@adventure-works.com|273-555-0111|FFE5DE91-A621-482D-BD73-7D6B86DB4F18
30070|0|Ms.|Kendra|N.|Thompson|NULL|Vintage Sport Boutique|adventure-works\david8|kendra0@adventure-works.com|464-555-0188|DF8629B4-8A88-4979-9A0B-1390939662C0
30071|0|Mr.|Daniel|P.|Thompson|NULL|Travel Sports|adventure-works\pamela0|daniel2@adventure-works.com|247-555-0197|7632AB5E-B59A-48D9-BD6E-DBBC7FA58914
30072|0|Ms.|Andrea|A.|Thomsen|NULL|West Side Mart|adventure-works\jae0|andrea1@adventure-works.com|1 (11) 500 555-0120|9BBBDDC1-8E1A-4EDF-AA2F-A8ABEA78C940
30074|0|Ms.|Yuping|NULL|Tian|NULL|Tenth Bike Store|adventure-works\josé1|yuping0@adventure-works.com|744-555-0123|55E89B26-C63C-435D-AB1A-99C96771493B
30076|0|Ms.|Diane|NULL|Tibbott|NULL|Fun Times Club|adventure-works\shu0|diane5@adventure-works.com|847-555-0184|98B44E06-1ED0-47C0-8396-31AB241EE995
30080|0|Ms.|Delia|B.|Toone|NULL|Wingtip Toys|adventure-works\david8|delia0@adventure-works.com|328-555-0192|E092FFA5-31E5-471E-B2C5-653730617416
30083|0|Mr.|Glenn|J.|Track|II|Active Life Toys|adventure-works\josé1|glenn0@adventure-works.com|907-555-0170|B55CB46C-7C76-4723-A120-DAF3CA003009
30087|0|Mr.|Billy|J.|Trent|NULL|Quick Parts and Service|adventure-works\garrett1|billy0@adventure-works.com|882-555-0115|A48662D5-C698-4048-9546-C562DF2AC4E8
30089|0|Mr.|Michael John|R.|Troyer|NULL|Thrifty Parts and Sales|adventure-works\linda3|michaeljohn0@adventure-works.com|308-555-0175|8D6AF1E8-5082-4E5C-9F15-DFD04E64FD95
30090|0|Ms.|Christie|J.|Trujillo|NULL|A Typical Bike Shop|adventure-works\jillian0|christie0@adventure-works.com|686-555-0180|76A81A79-27AC-4375-BB24-2A360B9471EE
30093|0|Ms.|Phyllis|B.|Tuffield|NULL|Fasteners & Bolts Outlet|adventure-works\garrett1|phyllis3@adventure-works.com|277-555-0182|0F8FB794-1025-4BFF-8219-2F19E09DC4AB
30094|0|Mr.|Sairaj|NULL|Uddin|NULL|Quantity Discounts|adventure-works\linda3|sairaj1@adventure-works.com|767-555-0193|091CE76C-504B-46B9-9BBC-924CDC0C7B8D
30095|0|Mr.|Sunil|NULL|Uppal|NULL|Swift Cycles|adventure-works\jillian0|sunil0@adventure-works.com|184-555-0187|F4038305-63BC-4AAD-861C-30583BE7FDE7
30098|0|Ms.|Esther|K.|Valle|NULL|Large Bike Shop|adventure-works\garrett1|esther0@adventure-works.com|481-555-0131|8EA3BF8E-37A9-439E-90AC-DA1F8F8FA6F3
30100|0|Mr.|Jessie|E.|Valerio|NULL|Wire Baskets and Parts|adventure-works\linda3|jessie0@adventure-works.com|103-555-0179|ABC5D37C-0DAB-42C0-AA94-3C688C6EAE0E
30102|0|Mr.|Roger|NULL|Van Houten|NULL|Sports Store|adventure-works\jae0|roger2@adventure-works.com|1 (11) 500 555-0110|0EE7E95D-F12D-4D0D-8C6E-C64A0DDA719A
30104|0|Ms.|Rose|M.|Vandenouer|NULL|Extended Tours|adventure-works\jae0|rose1@adventure-works.com|1 (11) 500 555-0140|AA874CB8-C96F-44DE-93BF-C1311238BD1D
30105|0|Mr.|Gregory|T.|Vanderbout|Jr.|Convenient Sales and Service|adventure-works\pamela0|gregory1@adventure-works.com|684-555-0134|67CA966E-B20F-4230-B81C-42F0919D3EE6
30106|0|Mr.|Michael|NULL|Vanderhyde|NULL|Solid Bike Parts|adventure-works\jillian0|michael25@adventure-works.com|918-555-0141|CA0D950A-A3FE-41C6-9B1A-125A5002DAFA
30107|0|Ms.|Margaret|J.|Vanderkamp|NULL|Permanent Finish Products|adventure-works\shu0|margaret2@adventure-works.com|265-555-0143|AC07DA4A-9FB0-4832-8219-5B6D43DD13D8
30108|0|Ms.|Kara|N.|Vanderlinden|NULL|Mercantile Outlet|adventure-works\josé1|kara0@adventure-works.com|680-555-0160|A588EE77-50EE-445F-989B-E8DD9B31D587
30109|0|Mr.|Nieves|J.|Vargas|II|Exhilarating Cycles|adventure-works\michael9|nieves0@adventure-works.com|371-555-0184|71F5E3BB-78BD-426F-B75A-EEB76DC21473
30110|0|Mr.|Gary|T|Vargas|NULL|Exercise Center|adventure-works\shu0|gary6@adventure-works.com|112-555-0176|4460C7AA-FE06-4D56-98CB-6DE6E050D73A
30111|0|Mr.|Ranjit|Rudra|Varkey Chudukatil|NULL|Great Bicycle Supply|adventure-works\jillian0|ranjit1@adventure-works.com|810-555-0160|D414D91F-8ABE-47DE-A576-DDD881E955DC
30112|0|Ms.|Patricia|M.|Vasquez|NULL|Mail-Order Outlet|adventure-works\pamela0|patricia2@adventure-works.com|490-555-0132|B2E90958-4A9B-40F9-A8D8-091600B856B2
30113|0|Mr.|Raja|D.|Venugopal|NULL|Nearby Cycle Shop|adventure-works\jae0|raja0@adventure-works.com|1 (11) 500 555-0195|84975C44-DC82-49D3-BFC4-8F31B4C8E994
30115|0|Ms.|Dora|P.|Verdad|NULL|Retreat Inn|adventure-works\josé1|dora0@adventure-works.com|155-555-0140|E4CF8FD5-30A4-4B8E-8FD8-47032E255778
30116|0|Ms.|Wanda|F.|Vernon|NULL|Technical Parts Manufacturing|adventure-works\shu0|wanda0@adventure-works.com|433-555-0168|EC409609-D25D-41B8-9D15-A1AA6E89FC77
30117|0|Mr.|Robert|R.|Vessa|NULL|Totes & Baskets Company|adventure-works\jillian0|robert13@adventure-works.com|560-555-0171|6F08E2FB-1CD3-4F6E-A2E6-385669598B19
30118|0|Ms.|Caroline|A.|Vicknair|NULL|World of Bikes|adventure-works\jillian0|caroline0@adventure-works.com|695-555-0158|2495B4EB-FE8B-459E-A1B6-DBA25C04E626
